% function evaluation | noise-free fitness - Fopt (7.627000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
48 +4.945084745e+005 +4.945084745e+005 +4.945830645e+005 +4.945830645e+005 +3.4953e+000 +9.8073e-001 -4.6142e-001 +2.7069e+000 +1.5578e+000 -1.2975e+000 +1.5052e+000 -1.5305e+000 +1.9447e+000 +6.8187e+000
54 +2.958422633e+005 +2.958422633e+005 +2.959168533e+005 +2.959168533e+005 +3.4911e+000 +3.8455e+000 +5.2943e+000 +3.2335e+000 -1.8200e+000 -1.7870e+000 +2.2171e+000 +4.0979e-001 -3.5053e-001 +3.9924e+000
62 +8.518029463e+003 +8.518029463e+003 +8.592619463e+003 +8.592619463e+003 +3.4911e+000 +3.7531e+000 +3.4715e+000 +1.1099e-001 -2.6405e+000 -1.8475e+000 +2.3781e+000 +2.9298e-001 -1.2408e+000 +4.4411e+000
75 +1.329558227e+003 +1.329558227e+003 +1.404148227e+003 +1.404148227e+003 +1.4304e+000 +7.1876e-001 +3.0472e-001 +2.9221e+000 -3.0628e+000 -3.2451e+000 -6.0832e-002 -4.1355e+000 -3.3155e-001 +2.2682e+000
76 +1.910953043e+002 +1.910953043e+002 +2.656853043e+002 +2.656853043e+002 -2.4573e+000 +6.6396e+000 +2.4523e+000 +1.8921e+000 -3.4996e+000 -3.4206e+000 +1.0551e-001 -3.3862e+000 +9.2724e-001 +2.5890e+000
65552 +1.#INF00000e+000 +1.910953043e+002 +1.#INF00000e+000 +2.656853043e+002 -3.2064e+029 -1.3230e+031 +5.6990e+027 -2.5636e+028 -3.0121e+027 -1.2908e+029 +4.6071e+028 +2.4090e+028 +3.3087e+028 +3.5046e+027
% function evaluation | noise-free fitness - Fopt (2.225900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.972540218e+007 +2.972540218e+007 +2.972562477e+007 +2.972562477e+007 +4.0206e+000 -4.9559e-001 -9.8103e-001 +8.0930e+000 +4.7519e+000 -2.5995e+000 -3.6065e+000 +3.6683e+000 +1.1272e+000 -2.4179e+000
2 +1.038506689e+007 +1.038506689e+007 +1.038528948e+007 +1.038528948e+007 +5.3853e+000 +8.0397e+000 +2.9025e+000 +3.5956e+000 +8.0707e+000 -2.4571e+000 -3.1115e+000 +6.5894e-001 +9.2662e-001 -9.3539e-001
7 +1.004212401e+007 +1.004212401e+007 +1.004234660e+007 +1.004234660e+007 +8.5423e-001 +4.9852e+000 -5.5009e+000 +6.4705e+000 +2.7516e+000 +3.3261e+000 -1.6940e+000 -1.5581e+000 +1.4079e-001 -3.9115e+000
11 +3.996372283e+005 +3.996372283e+005 +3.998598183e+005 +3.998598183e+005 +2.4990e+000 -9.8303e-001 -1.4659e+001 +1.1392e+001 +6.1670e+000 -8.2438e+000 -3.9454e+000 -2.1563e-001 -2.9944e+000 -9.0577e+000
27 +1.465558927e+005 +1.465558927e+005 +1.467784827e+005 +1.467784827e+005 -2.9600e+000 +8.0390e+000 +1.1403e-001 +3.4326e+000 +7.1140e+000 -5.1831e+000 -2.9308e+000 -7.2791e+000 -6.2431e-001 -9.9011e+000
60 +2.800248234e+003 +2.800248234e+003 +3.022838234e+003 +3.022838234e+003 +2.1913e+000 +5.7338e+000 -2.5328e+000 +5.4911e+000 -1.0899e+000 +5.9932e+000 -3.5595e-001 +1.3827e+000 -4.0969e+000 -6.3858e+000
226 +1.283896348e+003 +1.283896348e+003 +1.506486348e+003 +1.506486348e+003 +6.6632e+000 +7.2104e+000 -1.1883e+001 +8.2943e+000 -4.1888e+000 -5.7990e+000 -3.1892e+000 -7.9274e+000 +1.2207e+000 -1.9052e+000
51902 +1.#INF00000e+000 +1.283896348e+003 +1.#INF00000e+000 +1.506486348e+003 -1.4948e+029 +1.4344e+030 -9.9800e+029 -1.4988e+028 -1.3801e+031 -2.7181e+029 -1.0793e+029 +1.2158e+027 +1.0423e+028 -6.8199e+027
% function evaluation | noise-free fitness - Fopt (-2.977700000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.569223508e+007 +1.569223508e+007 +1.569193731e+007 +1.569193731e+007 +5.5670e-001 -3.5022e+000 -4.4364e+000 +1.6526e+000 -1.0181e+001 +3.2415e+000 -8.1075e+000 -3.7063e+000 +1.9793e+000 -1.9796e+000
3 +2.487375041e+006 +2.487375041e+006 +2.487077271e+006 +2.487077271e+006 +2.4961e+000 -3.5290e+000 +1.5987e+000 +2.3047e+000 +1.6260e+000 -4.8519e-001 +8.2813e+000 -1.5293e+000 -2.5235e+001 +5.1987e+000
8 +1.341401941e+006 +1.341401941e+006 +1.341104171e+006 +1.341104171e+006 +7.5788e-001 -7.1727e-001 -6.4580e+000 +2.5260e+000 -1.0644e+001 +3.6772e+000 -1.0065e+001 +2.6614e+000 +5.1511e+000 +2.6819e+000
16 +8.266730714e+005 +8.266730714e+005 +8.263753014e+005 +8.263753014e+005 -5.8723e+000 +7.4240e-002 +2.3705e-002 -4.7549e-001 -7.9664e+000 +1.4015e+000 -3.3092e+000 +1.4013e+000 +6.4504e+000 -8.2251e+000
17 +1.856110863e+005 +1.856110863e+005 +1.853133163e+005 +1.853133163e+005 -2.5567e+000 -2.4583e+000 -7.9338e+000 +8.0936e+000 -7.9587e+000 +4.7008e+000 -6.4246e+000 +6.1753e-001 +1.1584e+001 +3.8065e+000
28 +1.102809407e+005 +1.102809407e+005 +1.099831707e+005 +1.099831707e+005 -3.7247e+000 -1.2623e+000 -2.7565e+000 +2.2751e+000 -5.7295e+000 +1.7368e+000 -3.8436e+000 +3.6015e-001 +3.4239e+000 -8.3279e-001
31 +2.874248489e+004 +2.874248489e+004 +2.844471489e+004 +2.844471489e+004 -3.8521e+000 +2.2560e-001 -1.6272e+000 -8.9443e-001 -4.8537e+000 +7.9451e+000 -2.9652e+000 +7.8952e-001 -1.0160e+000 -7.2245e+000
70 +3.932271748e+003 +3.932271748e+003 +3.634501748e+003 +3.634501748e+003 +1.0876e+000 -1.5157e+000 -1.5427e+000 +5.6651e+000 -3.8921e+000 +1.7397e+000 -5.1977e+000 -3.5638e+000 +8.5244e+000 -1.0682e-001
137 +3.394486577e+002 +3.394486577e+002 +4.167865774e+001 +4.167865774e+001 -3.3364e+000 -3.2161e+000 -5.3742e+000 +1.1537e+001 -3.4163e+000 -1.7079e+000 -3.6867e+000 +2.5396e+000 +3.5295e+000 -4.5215e+000
60756 +1.#INF00000e+000 +3.394486577e+002 +1.#INF00000e+000 +4.167865774e+001 -1.9357e+030 +8.7181e+028 -1.1194e+029 +1.3039e+030 -1.9916e+029 +8.8670e+030 +1.6936e+029 +2.2146e+029 +5.9045e+028 +6.6229e+029
